SL_um,pCa,normalized_force,force_percent_max,pCa50,hill_coefficient
2.0,5.041683366733467,0.8084761668050414,80.84761668050415,5.4142831239952685,1.6785958240816417
2.0,5.045090180360722,0.8064289604882636,80.64289604882636,5.4142831239952685,1.6785958240816417
2.0,5.0484969939879765,0.8043651666603394,80.43651666603394,5.4142831239952685,1.6785958240816417
2.0,5.051903807615231,0.8022847639957457,80.22847639957456,5.4142831239952685,1.6785958240816417
2.0,5.055310621242485,0.8001877337271848,80.01877337271847,5.4142831239952685,1.6785958240816417
2.0,5.05871743486974,0.798074059692134,79.80740596921339,5.4142831239952685,1.6785958240816417
2.0,5.062124248496994,0.7959437283791243,79.59437283791243,5.4142831239952685,1.6785958240816417
2.0,5.065531062124249,0.7937967289737142,79.37967289737142,5.4142831239952685,1.6785958240816417
2.0,5.068937875751503,0.791633053404123,79.16330534041231,5.4142831239952685,1.6785958240816417
2.0,5.072344689378758,0.7894526963864866,78.94526963864867,5.4142831239952685,1.6785958240816417
2.0,5.075751503006012,0.7872556554697007,78.72556554697006,5.4142831239952685,1.6785958240816417
2.0,5.079158316633267,0.7850419310798131,78.50419310798131,5.4142831239952685,1.6785958240816417
2.0,5.082565130260521,0.7828115265639286,78.28115265639286,5.4142831239952685,1.6785958240816417
2.0,5.085971943887776,0.7805644482335856,78.05644482335856,5.4142831239952685,1.6785958240816417
2.0,5.08937875751503,0.7783007054075699,77.83007054075699,5.4142831239952685,1.6785958240816417
2.0,5.092785571142285,0.7760203104541219,77.60203104541219,5.4142831239952685,1.6785958240816417
2.0,5.096192384769539,0.7737232788325031,77.3723278832503,5.4142831239952685,1.6785958240816417
2.0,5.099599198396794,0.7714096291338758,77.14096291338758,5.4142831239952685,1.6785958240816417
2.0,5.103006012024048,0.7690793831214606,76.90793831214606,5.4142831239952685,1.6785958240816417
2.0,5.106412825651303,0.76673256576993,76.673256576993,5.4142831239952685,1.6785958240816417
2.0,5.109819639278557,0.764369205303995,76.4369205303995,5.4142831239952685,1.6785958240816417
2.0,5.113226452905812,0.7619893332361463,76.19893332361463,5.4142831239952685,1.6785958240816417
2.0,5.116633266533066,0.759592984403508,75.95929844035079,5.4142831239952685,1.6785958240816417
2.0,5.1200400801603205,0.757180197003762,75.7180197003762,5.4142831239952685,1.6785958240816417
2.0,5.123446893787575,0.7547510126301014,75.47510126301013,5.4142831239952685,1.6785958240816417
2.0,5.1268537074148295,0.7523054763051717,75.23054763051718,5.4142831239952685,1.6785958240816417
2.0,5.130260521042084,0.7498436365139594,74.98436365139594,5.4142831239952685,1.6785958240816417
2.0,5.1336673346693384,0.7473655452355825,74.73655452355825,5.4142831239952685,1.6785958240816417
